student_id,course_id,chapter,time_spent,score,completed
S1841,C1,7,5.0,53.57,0
S1096,C2,6,36.19,51.62,0
S538,C2,6,100.06,75.38,1
S985,C1,8,41.37,25.15,0
S1199,C3,2,82.78,84.65,1
S1388,C2,7,86.25,69.53,1
S2114,C3,6,32.74,48.09,0
S2897,C1,7,31.77,29.19,0
S2055,C2,6,7.23,32.76,0
S2201,C3,4,34.12,38.73,0
S2146,C1,7,57.99,14.08,0
S2770,C2,5,5.0,27.97,0
S695,C3,7,55.85,16.64,0
S239,C3,4,99.96,84.35,1
S559,C2,8,7.23,5.71,0
S2761,C1,7,18.49,14.02,0
S2410,C3,7,135.44,46.99,1
S3398,C3,7,29.29,33.57,0
S2,C1,7,103.43,72.67,1
S736,C2,1,13.34,12.7,1
S1541,C2,8,84.45,80.82,1
S1480,C1,4,23.78,31.76,0
S1411,C1,6,28.05,29.86,0
S707,C2,7,15.59,25.08,0
S503,C2,4,19.79,24.53,0
S1324,C1,3,14.49,23.65,0
S2956,C1,5,119.43,57.74,1
S1965,C2,6,89.67,79.27,1
S2687,C2,4,57.49,81.2,1
S2068,C3,3,64.87,80.89,1
S1724,C3,4,74.31,51.01,0
S1240,C1,3,113.26,74.96,1
S585,C2,2,32.49,33.41,0
S2388,C1,3,101.38,84.94,0
S489,C3,1,138.0,71.05,1
S3161,C1,3,16.66,16.22,0
S154,C2,8,5.0,25.56,0
S1453,C2,5,78.76,78.36,1
S2117,C3,2,29.34,0.0,0
S2537,C2,1,109.02,72.44,1
S2108,C1,7,96.01,61.92,1
S2114,C3,4,49.96,38.46,0
S962,C3,7,64.94,72.44,1
S1709,C2,4,130.71,98.72,1
S1258,C2,4,142.74,64.21,1
S1032,C3,4,104.46,94.11,1
S786,C2,5,66.7,76.86,1
S762,C1,4,92.1,54.16,1
S2338,C1,8,80.19,38.35,1
S324,C1,1,67.35,19.58,0
S798,C3,1,40.47,81.92,1
S226,C1,2,29.42,17.74,0
S203,C1,1,19.5,24.12,0
S2594,C1,3,76.25,25.58,0
S2585,C3,4,91.95,63.63,1
S1401,C1,5,125.27,62.94,0
S2384,C2,1,55.75,31.34,0
S1965,C2,5,58.29,21.74,1
S1990,C3,1,41.0,66.6,0
S1387,C1,1,123.78,84.14,1
S3026,C3,5,5.15,38.51,0
S1396,C3,5,119.09,65.44,1
S34,C2,3,64.99,44.84,0
S1521,C1,4,41.29,22.7,0
S1374,C1,8,36.96,38.27,0
S455,C3,3,31.34,66.31,0
S1344,C1,8,14.76,35.81,0
S3456,C3,2,67.81,82.11,1
S3276,C3,1,92.8,73.81,1
S1124,C3,1,105.56,76.17,1
S653,C3,4,56.29,68.09,1
S658,C3,2,20.3,29.38,0
S3364,C2,7,27.05,38.46,0
S896,C3,4,107.31,69.49,1
S938,C3,2,78.46,83.23,1
S3152,C1,7,107.31,78.12,1
S59,C1,2,55.11,35.4,0
S1651,C1,3,61.55,92.51,0
S444,C1,8,17.6,21.16,0
S287,C2,8,23.31,36.8,0
S435,C2,3,48.92,63.79,1
S3226,C1,1,18.77,7.48,0
S1435,C1,6,23.13,37.52,0
S3010,C3,6,68.25,71.62,1
S3250,C3,5,71.79,73.3,1
S940,C3,6,46.09,29.97,0
S2722,C1,5,42.69,26.14,0
S281,C2,5,89.21,64.73,1
S2567,C1,8,93.95,64.19,1
S2078,C1,1,144.61,69.11,1
S2387,C1,4,98.26,80.88,1
S2748,C1,5,101.63,68.62,1
S2875,C1,7,5.0,9.56,0
S2380,C1,6,94.16,58.62,1
S2593,C3,1,70.61,53.03,0
S2464,C1,1,55.92,67.34,0
S1819,C3,2,49.97,46.04,1
S2218,C1,6,122.03,73.81,1
S1115,C3,8,66.06,18.6,0
S2680,C3,7,17.31,10.54,0
S251,C3,6,14.28,43.79,0
S3132,C3,7,83.67,84.66,1
S1531,C1,2,69.84,78.42,1
S3121,C3,7,73.25,59.92,1
S1400,C2,3,80.83,95.67,1
S2386,C3,4,30.86,62.77,1
S620,C2,8,53.89,66.84,1
S1035,C1,8,24.53,3.31,0
S158,C2,2,94.14,80.44,1
S2325,C3,5,34.63,28.66,0
S1206,C3,1,52.67,36.59,0
S2449,C1,1,86.81,80.92,1
S2524,C3,1,111.61,80.21,1
S2343,C3,3,78.51,70.33,1
S253,C2,8,71.81,88.21,1
S1052,C3,8,5.0,42.35,0
S2343,C3,7,59.43,75.05,1
S2044,C3,7,75.3,81.04,1
S3256,C3,7,24.43,0.0,0
S1554,C1,1,29.04,15.77,1
S1119,C1,5,10.98,36.43,0
S3260,C2,5,68.01,74.84,0
S1448,C3,2,18.33,25.04,0
S2079,C1,6,17.31,50.13,0
S3177,C1,1,90.48,57.65,1
S3053,C3,6,21.25,25.35,0
S1001,C2,4,81.59,65.82,1
S820,C3,3,45.52,24.9,0
S2315,C3,3,27.02,54.03,0
S765,C3,7,42.37,25.31,0
S3049,C3,3,11.15,37.96,0
S1593,C3,6,92.49,56.09,1
S477,C1,8,70.18,80.48,1
S458,C3,5,44.91,77.23,1
S2796,C3,8,5.0,14.69,0
S917,C3,4,35.29,20.55,0
S2112,C2,8,5.0,58.34,0
S2365,C1,1,57.33,72.99,1
S820,C3,6,133.28,37.81,1
S283,C3,7,88.24,46.58,1
S1427,C1,4,80.73,78.71,1
S1005,C1,6,34.49,20.54,0
S2781,C2,1,92.1,60.76,1
S404,C2,1,93.76,56.94,0
S1829,C2,6,23.03,39.82,0
S1558,C3,7,42.74,24.71,0
S1390,C2,3,60.94,44.21,0
S640,C1,6,64.54,75.53,1
S1055,C2,7,104.93,47.02,1
S1242,C2,1,89.92,73.39,1
S2216,C1,8,71.46,96.23,1
S2183,C1,4,20.9,39.9,0
S675,C2,8,16.85,17.08,0
S3220,C3,7,47.7,70.5,1
S2261,C2,1,113.44,79.67,1
S2053,C1,4,70.14,78.52,0
S1510,C2,7,110.91,84.87,1
S3332,C3,8,7.92,47.38,0
S796,C2,5,5.0,13.54,0
S3469,C1,2,40.86,36.34,1
S2030,C1,7,64.76,57.62,1
S282,C3,6,66.05,83.21,1
S641,C3,6,9.55,14.59,0
S3367,C1,2,76.83,71.95,0
S1816,C3,8,5.0,3.54,0
S931,C3,1,5.0,23.3,0
S130,C2,5,97.51,76.38,1
S104,C2,4,52.41,6.76,0
S1038,C1,4,80.82,73.59,1
S2704,C3,2,93.29,84.19,1
S3488,C3,4,36.52,33.55,0
S2649,C2,8,32.86,70.8,1
S2131,C2,3,77.3,26.4,0
S30,C3,4,88.04,80.32,1
S3024,C3,2,5.0,19.05,0
S1105,C2,7,18.13,37.01,0
S3016,C2,6,5.0,32.72,0
S54,C2,5,5.0,17.63,0
S2864,C1,8,5.0,26.73,0
S2276,C3,1,51.98,63.45,0
S3359,C3,2,114.94,92.31,1
S2335,C3,6,76.09,75.23,1
S1164,C2,6,100.38,79.72,1
S748,C1,1,41.5,57.65,0
S2860,C1,2,95.11,50.05,1
S2488,C1,1,106.03,78.61,1
S284,C2,5,130.43,55.1,1
S711,C2,2,68.46,75.44,1
S2453,C1,1,59.44,60.93,1
S2746,C2,1,11.99,59.73,0
S2475,C1,8,19.04,33.58,0
S1578,C1,7,45.69,14.45,0
S2000,C2,2,37.29,13.52,0
S2705,C3,5,5.0,29.26,0
S2576,C3,6,17.2,27.35,0
S2187,C2,7,23.26,21.05,0
S2972,C2,8,65.8,56.8,1
S1790,C3,2,16.81,27.32,1
S2825,C1,2,40.59,34.06,0
S1756,C2,6,25.35,26.92,0
S332,C1,1,75.21,31.14,0
S192,C2,5,73.3,64.19,1
S2824,C3,2,44.62,30.17,0
S1221,C3,5,99.46,56.25,1
S2527,C3,8,72.9,80.37,1
S2184,C3,6,74.37,56.27,0
S2288,C3,7,115.85,67.39,1
S764,C1,7,124.1,61.68,1
S3054,C1,3,105.79,62.21,1
S3301,C3,2,142.22,79.23,1
S1032,C3,7,125.34,72.5,1
S18,C1,5,36.35,46.08,0
S2474,C1,1,24.76,44.22,0
S2318,C3,7,56.97,75.8,1
S2081,C3,8,6.41,1.91,0
S528,C3,6,73.3,82.1,1
S1000,C3,1,41.58,14.5,0
S38,C1,8,72.57,88.88,1
S1678,C1,2,51.99,39.18,0
S2358,C2,3,17.41,34.84,0
S1720,C3,8,37.65,1.57,0
S2175,C1,2,5.68,47.19,0
S2098,C1,5,83.18,64.64,1
S1165,C1,7,66.96,56.92,1
S1542,C1,5,13.4,40.76,0
S2103,C3,2,74.85,64.68,1
S2134,C3,5,44.64,15.69,1
S2888,C1,1,10.46,61.2,0
S1438,C2,5,10.68,38.36,0
S3283,C3,2,139.46,86.48,1
S1527,C3,2,81.5,86.86,0
S3278,C3,3,32.09,26.18,0
S1832,C1,2,105.13,83.76,1
S1141,C1,4,135.74,74.61,1
S2417,C2,5,32.21,42.12,0
S2300,C2,8,92.2,60.13,1
S3112,C2,5,144.12,63.14,0
S1350,C2,8,34.53,66.19,1
S970,C2,8,72.01,77.73,1
S126,C3,3,147.54,42.84,1
S1994,C2,6,26.41,30.3,0
S455,C3,4,46.19,23.28,0
S2019,C3,2,47.19,20.02,0
S400,C2,5,89.57,71.93,1
S304,C3,4,33.01,42.31,0
S428,C3,6,55.39,46.43,0
S2421,C2,1,113.35,63.94,1
S801,C2,3,14.67,12.03,0
S2234,C1,1,129.93,88.81,1
S808,C3,2,33.71,33.44,0
S2961,C3,5,90.85,100.0,1
S2711,C1,1,49.31,68.91,1
S2653,C2,5,88.17,60.42,1
S2375,C2,7,40.75,3.9,0
S674,C3,1,95.57,61.68,1
S1033,C1,1,46.49,25.73,0
S1012,C3,1,55.94,35.33,0
S233,C1,2,19.22,27.04,0
S1268,C2,4,49.66,67.62,1
S2924,C1,2,36.63,25.44,0
S1979,C2,5,62.43,25.46,0
S1554,C1,6,56.71,40.31,0
S3393,C1,8,5.0,47.27,0
S855,C2,1,61.05,41.19,1
S2446,C3,8,84.52,79.79,1
S1131,C3,1,43.67,57.7,1
S2477,C3,4,126.76,77.85,1
S3096,C2,2,32.02,51.33,0
S3003,C2,2,85.04,82.04,1
S3080,C1,5,83.72,53.91,1
S1343,C3,4,51.88,8.97,0
S2536,C3,6,99.41,53.66,1
S1119,C1,1,58.27,21.48,0
S1711,C1,6,84.71,77.67,1
S3204,C3,2,5.0,19.32,0
S2385,C1,4,43.44,29.42,0
S3285,C3,2,69.58,51.97,0
S3255,C3,8,5.0,34.66,0
S2725,C3,2,37.47,64.92,1
S2509,C3,8,146.01,68.91,0
S71,C3,1,36.24,35.84,0
S1409,C3,3,38.15,38.62,0
S2852,C3,4,57.17,20.56,0
S1376,C3,7,17.08,5.0,0
S2723,C1,1,81.67,49.33,0
S242,C1,1,51.16,45.68,0
S598,C1,6,107.83,59.7,1
S3488,C3,6,15.54,0.0,0
S1569,C3,8,90.98,70.32,1
S2893,C2,1,35.81,33.06,0
S2454,C3,7,79.43,71.09,1
S719,C1,4,66.28,49.2,0
S3056,C2,7,71.33,90.36,1
S1207,C2,2,49.59,51.2,0
S1193,C2,5,83.06,67.84,1
S708,C1,6,7.24,25.69,0
S2484,C2,6,116.77,63.98,1
S509,C3,7,93.9,81.05,1
S1288,C1,7,88.42,100.0,1
S962,C3,4,78.56,81.78,1
S962,C3,1,112.9,99.48,1
S1280,C1,3,37.36,79.38,1
S3405,C1,5,58.42,33.44,0
S777,C2,8,5.0,29.33,0
S1505,C1,4,82.52,82.76,1
S2708,C2,5,5.0,41.96,1
S1290,C1,5,68.6,55.18,1
S2396,C1,1,105.91,82.21,1
S2634,C3,2,119.97,75.57,1
S2027,C2,8,51.03,88.51,1
S730,C3,2,50.06,77.41,1
S2566,C1,2,127.4,61.56,1
S2485,C3,1,39.75,56.86,0
S1200,C3,3,39.14,52.51,1
S1813,C1,5,5.0,13.14,0
S1897,C1,1,128.94,61.74,1
S3319,C3,5,19.74,31.05,0
S1175,C1,3,10.55,20.36,0
S2737,C1,5,49.31,37.64,0
S3405,C1,2,71.96,48.61,0
S784,C1,8,16.29,57.97,1
S132,C3,7,7.44,19.79,0
S1343,C3,8,46.74,17.27,0
S3475,C1,3,73.82,44.21,0
S1161,C1,4,84.43,71.86,1
S852,C1,3,26.94,1.03,0
S2121,C1,8,8.37,12.22,0
S2396,C1,6,121.24,75.91,1
S221,C2,5,5.0,68.51,0
S3250,C3,7,55.93,81.64,1
S2432,C3,1,48.07,30.07,0
S417,C3,7,16.71,19.47,0
S917,C3,2,67.49,61.51,0
S3064,C3,8,20.89,37.52,0
S1003,C2,2,62.38,23.19,0
S673,C2,5,54.22,41.5,0
S566,C2,1,43.03,24.7,0
S2065,C1,6,54.55,27.3,0
S2480,C2,8,52.67,42.37,0
S893,C2,7,6.84,49.59,0
S744,C1,1,60.21,53.71,0
S2403,C1,2,9.73,58.48,0
S1884,C2,6,5.0,21.04,1
S2126,C3,1,133.38,72.9,1
S216,C2,8,82.65,76.98,1
S2866,C2,3,17.36,14.62,0
S33,C1,4,7.39,38.47,0
S2048,C3,4,16.66,36.99,0
S3480,C2,1,53.0,72.41,1
S2537,C2,4,17.76,0.0,0
S2548,C3,8,64.72,79.78,1
S619,C3,8,121.88,67.23,1
S1360,C3,1,40.02,32.18,0
S631,C1,4,77.0,70.1,1
S1244,C1,7,35.11,17.44,0
S3140,C3,3,25.61,55.1,0
S3400,C2,1,5.0,0.0,0
S811,C3,6,89.18,51.5,1
S1005,C1,7,14.57,32.62,0
S506,C3,5,43.26,22.61,1
S1475,C3,4,30.98,33.13,0
S1330,C1,8,49.14,68.52,1
S2423,C2,6,15.95,85.85,1
S2854,C1,2,56.4,68.56,0
S2074,C2,1,100.77,58.5,1
S1689,C3,4,80.97,26.34,0
S2068,C3,8,75.5,51.3,1
S405,C2,4,55.44,14.41,0
S3469,C1,1,48.57,36.67,0
S194,C2,7,34.9,5.76,0
S157,C3,6,45.52,55.24,1
S100,C1,8,67.71,34.87,0
S2603,C3,3,49.06,33.89,0
S3103,C2,1,135.62,72.85,1
S3368,C2,4,92.64,63.09,1
S213,C1,8,63.4,32.53,0
S1589,C1,6,5.0,25.83,0
S3171,C1,7,42.83,24.22,0
S1004,C1,4,37.77,69.77,1
S3060,C3,1,29.54,6.25,0
S2779,C2,1,67.61,100.0,1
S941,C2,4,47.05,9.68,0
S2665,C3,5,85.3,66.76,1
S1931,C2,8,5.0,38.15,0
S488,C3,3,74.32,62.92,1
S1290,C1,8,91.74,54.81,1
S326,C1,5,53.66,11.93,0
S2268,C3,6,87.08,44.33,0
S890,C2,5,101.47,55.93,1
S40,C2,6,33.13,37.38,0
S641,C3,8,59.13,31.91,1
S1508,C1,2,81.74,77.82,1
S3036,C2,8,79.04,96.5,1
S1434,C3,1,24.36,46.34,0
S2389,C1,8,42.29,41.45,0
S322,C3,8,58.37,77.14,1
S810,C2,3,33.58,72.45,1
S2246,C3,6,55.94,60.15,1
S694,C3,3,99.86,34.44,0
S3429,C3,2,65.84,75.5,1
S1453,C2,7,76.64,85.17,1
S1198,C1,5,5.0,48.79,0
S1647,C2,6,107.09,61.5,1
S2135,C2,4,62.75,57.76,1
S3425,C2,7,89.02,65.36,1
S86,C2,7,5.0,52.06,0
S509,C3,4,38.4,75.7,1
S64,C3,5,53.57,36.31,0
S1826,C1,8,62.2,58.16,1
S1420,C3,7,51.37,53.63,0
S2006,C2,1,25.17,0.0,0
S1702,C2,8,5.0,0.0,0
S618,C2,6,82.33,50.69,1
S943,C1,3,34.45,30.4,0
S2140,C1,6,21.44,68.6,1
S1830,C3,2,37.88,36.77,0
S1976,C3,1,7.79,21.66,0
S2476,C2,2,78.55,74.23,1
S2508,C1,8,83.18,82.31,1
S1281,C1,2,73.64,56.92,1
S2659,C3,4,93.74,83.78,1
S3426,C1,7,142.91,75.29,1
S2236,C2,5,124.36,72.35,1
S1370,C1,6,49.03,57.78,1
S2433,C1,7,101.82,62.34,1
S1946,C3,1,97.79,65.1,1
S429,C3,8,95.13,76.24,1
S2954,C3,8,91.91,76.86,1
S618,C2,4,106.21,69.12,1
S2817,C1,8,5.0,6.72,0
S1997,C1,3,32.42,15.35,0
S952,C3,3,5.0,48.35,0
S1044,C1,4,21.46,45.81,0
S1727,C2,7,71.77,89.06,0
S295,C1,8,5.0,27.4,0
S2365,C1,4,76.59,84.16,1
S1337,C1,6,81.38,63.27,1
S1897,C1,2,93.74,88.32,1
S1673,C2,7,59.88,65.03,1
S565,C3,5,49.61,10.45,0
S1385,C2,3,43.03,47.38,0
S2431,C3,1,125.05,78.92,1
S1634,C2,4,28.24,34.99,0
S902,C3,7,60.5,43.39,0
S18,C1,3,59.1,42.42,0
S2111,C3,6,49.53,68.34,1
S1592,C3,3,66.91,76.41,1
S750,C3,7,57.71,56.22,1
S364,C1,2,57.09,70.46,1
S2129,C3,5,18.01,40.11,0
S1824,C3,4,85.49,51.71,1
S408,C1,1,71.17,37.22,1
S1457,C2,5,38.48,34.0,0
S1656,C1,5,75.15,68.69,1
S2198,C3,3,7.0,36.96,0
S1110,C3,6,37.32,48.04,0
S3493,C2,4,98.06,84.07,1
S920,C2,2,84.32,59.44,0
S2416,C2,7,54.71,93.05,1
S668,C2,5,28.56,0.0,0
S1324,C1,6,9.31,38.2,0
S2581,C2,8,69.57,60.14,1
S3387,C2,5,30.43,19.4,0
S60,C3,7,40.95,86.51,1
S247,C3,4,66.04,90.35,1
S3293,C3,7,66.39,71.8,1
S2911,C3,1,80.45,74.47,1
S3098,C2,2,45.38,60.13,1
S3154,C2,1,50.93,57.3,0
S130,C2,2,99.5,66.06,1
S2631,C2,8,103.83,68.41,1
S1379,C2,6,32.5,93.14,1
S776,C1,1,148.28,58.61,1
S266,C2,4,98.72,77.2,1
S1394,C1,7,37.32,14.3,0
S25,C2,8,122.99,81.51,1
S1874,C2,1,116.15,80.24,1
S2086,C2,8,39.2,12.74,0
S2362,C2,5,43.9,79.19,1
S1858,C2,8,67.28,63.55,1
S2232,C3,4,113.7,53.69,1
S1958,C2,6,5.0,18.92,0
S135,C2,4,48.0,14.63,0
S103,C2,5,5.0,37.39,0
S2882,C1,6,89.95,80.47,1
S926,C1,2,19.46,57.93,1
S3476,C2,3,66.05,19.1,0
S2499,C3,6,121.81,66.88,1
S2786,C2,6,121.28,90.1,1
S923,C2,5,46.59,71.71,1
S3191,C1,6,29.77,16.04,0
S2227,C1,8,5.0,0.0,0
S885,C1,6,5.95,45.15,0
S109,C3,5,17.37,35.5,0
S974,C2,3,63.3,11.85,0
S956,C3,8,5.0,48.59,0
S83,C3,8,5.0,0.0,0
S2537,C2,5,32.18,0.0,0
S94,C1,6,86.37,86.82,1
S1990,C3,2,5.0,50.09,0
S2263,C3,6,104.11,78.14,1
S2930,C1,2,76.2,70.33,1
S19,C3,8,82.95,71.69,1
S1431,C2,5,35.2,68.57,1
S3254,C1,8,20.4,9.48,0
S3155,C3,8,110.33,71.97,1
S1345,C2,8,105.63,66.9,1
S2325,C3,6,7.15,40.07,0
S2083,C2,5,38.81,18.65,0
S2795,C3,1,5.0,19.11,0
S40,C2,2,21.98,44.93,0
S2238,C3,4,30.45,0.0,0
S679,C3,2,36.99,24.69,0
S353,C1,8,110.38,67.21,1
S3044,C3,2,63.84,18.96,0
S633,C1,7,52.89,0.0,0
S3206,C1,6,16.51,9.39,0
S801,C2,4,57.42,42.03,0
S39,C2,7,96.21,48.05,1
S3074,C2,5,106.29,78.56,1
S3130,C1,1,141.59,77.48,1
S2751,C2,3,72.03,20.31,0
S1144,C2,7,59.27,86.13,1
S782,C3,2,12.25,45.05,0
S987,C2,2,145.51,68.17,1
S1177,C3,3,44.52,90.84,1
S2410,C3,3,50.36,66.11,0
S1859,C2,1,85.8,68.86,1
S1119,C1,8,81.2,68.04,1
S645,C1,1,90.23,71.76,1
S2533,C1,3,41.31,47.47,0
S2867,C1,8,14.96,29.98,0
S2544,C2,6,46.29,6.9,0
S2575,C1,8,60.87,92.23,0
S770,C1,5,103.39,81.05,1
S3253,C2,4,66.38,40.45,0
S1611,C2,2,61.13,41.76,0
S537,C1,1,24.66,32.15,0
S198,C2,5,77.46,62.31,1
S1434,C3,8,20.71,6.93,0
S474,C3,1,47.03,8.9,1
S2855,C2,6,72.22,80.87,1
S350,C3,4,59.02,5.64,0
S3156,C2,6,109.82,70.02,1
S1442,C1,7,37.27,18.74,0
S2106,C1,5,27.31,50.8,1
S2778,C3,3,57.12,35.41,0
S1598,C3,2,65.39,84.59,1
S2765,C2,1,36.78,37.6,0
S3180,C2,2,46.73,87.15,1
S2948,C1,5,9.69,33.64,0
S2347,C3,8,62.3,64.56,0
S1518,C2,5,50.54,63.84,1
S3416,C3,8,5.0,22.55,0
S1515,C2,5,132.8,60.78,1
S2620,C3,1,33.75,32.91,0
S1602,C2,7,17.75,23.3,0
S2617,C2,3,57.62,65.39,0
S1163,C2,2,50.74,40.87,0
S2266,C1,4,73.51,84.97,1
S1427,C1,6,74.9,93.38,1
S3149,C3,2,38.72,37.26,0
S3141,C2,2,101.23,47.1,1
S3346,C2,8,118.34,86.0,1
S1821,C2,5,96.19,89.2,1
S1350,C2,5,97.83,85.92,1
S3493,C2,5,39.97,88.27,1
S2089,C1,4,97.56,82.56,1
S1213,C2,3,41.2,83.5,1
S737,C1,6,30.81,16.72,0
S460,C2,8,5.0,6.84,0
S3053,C3,2,62.78,34.9,0
S3002,C1,6,88.46,53.45,1
S686,C3,6,32.37,49.24,0
S3017,C3,7,33.36,21.2,0
S800,C1,4,122.83,76.1,1
S2814,C3,2,138.32,51.13,1
S1411,C1,8,62.04,38.55,0
S2682,C3,1,76.43,66.5,1
S1669,C3,1,41.23,18.95,0
S3023,C1,8,70.79,80.86,1
S493,C1,8,111.26,84.67,0
S141,C2,6,93.32,81.06,1
S2505,C3,6,123.49,77.6,1
S3318,C1,6,32.83,13.59,0
S2282,C2,2,18.97,46.82,0
S1284,C2,4,45.73,56.74,0
S601,C1,7,59.24,85.93,1
S2413,C3,4,60.7,29.77,0
S3372,C3,5,18.64,36.17,0
S1520,C3,2,61.37,76.01,1
S2338,C1,1,111.13,58.75,1
S1089,C2,1,83.69,68.84,1
S1148,C2,3,31.34,27.79,0
S1272,C3,8,65.49,82.42,1
S2296,C3,4,90.29,73.31,1
S3436,C2,6,6.6,14.92,1
S1143,C1,2,34.76,47.81,0
S2232,C3,6,122.09,68.65,1
S1481,C2,3,5.0,20.93,0
S2623,C1,3,20.67,17.28,0
S2713,C3,4,29.77,23.04,0
S193,C2,7,22.62,37.84,0
S976,C2,4,24.45,64.26,1
S2322,C1,6,90.16,76.01,1
S2873,C3,2,12.08,38.4,0
S81,C1,6,48.31,39.01,0
S1430,C2,1,107.25,73.13,1
S2865,C2,6,59.78,36.65,0
S2294,C1,5,54.23,45.5,0
S1903,C2,2,133.28,80.42,1
S1665,C1,4,5.0,19.69,0
S306,C2,7,19.96,46.04,0
S2056,C3,6,21.93,28.71,0
S344,C3,8,21.62,13.27,0
S2781,C2,6,88.78,69.82,1
S2157,C2,5,50.95,37.65,0
S2235,C2,8,30.65,63.01,1
S2173,C3,6,46.24,13.93,0
S749,C1,8,5.11,18.39,0
S181,C2,7,50.94,61.75,1
S2229,C2,8,102.55,56.96,1
S267,C2,4,30.3,16.35,0
S2044,C3,6,95.34,96.55,1
S3005,C2,3,20.52,26.82,0
S2071,C3,4,104.8,68.74,1
S2811,C3,3,68.13,61.42,0
S1114,C2,2,5.0,23.87,0
S1877,C3,3,21.7,12.05,1
S421,C2,1,38.71,34.13,0
S1166,C1,5,89.79,77.91,1
S2037,C1,3,31.34,60.08,0
S557,C1,5,68.79,65.45,1
S3470,C1,8,100.37,74.26,1
S3320,C1,4,5.0,44.37,0
S2192,C3,1,88.33,79.41,1
S950,C3,4,98.65,63.05,1
S3109,C2,7,84.88,63.45,1
S273,C1,7,59.56,84.71,1
S904,C3,2,35.7,53.23,0
S349,C3,3,20.11,0.0,0
S871,C2,6,50.27,0.0,0
S72,C1,3,70.37,71.77,0
S183,C2,2,5.0,49.94,0
S1483,C3,5,90.35,70.97,1
S2583,C1,4,36.23,34.94,1
S1929,C1,5,51.96,74.54,1
S1466,C1,4,47.56,82.69,1
S3361,C2,8,5.0,45.76,0
S3089,C3,6,49.07,53.39,1
S1045,C3,4,115.87,65.86,0
S1219,C2,2,88.82,63.01,1
S1531,C1,3,61.81,66.42,1
S1834,C2,5,69.89,71.17,1
S3321,C1,5,28.95,45.37,0
S2817,C1,7,42.67,37.11,0
S50,C1,7,30.68,51.32,0
S232,C1,7,5.0,43.96,0
S406,C1,4,5.0,35.44,1
S401,C1,4,56.94,72.13,1
S162,C1,7,110.64,56.15,1
S1190,C1,2,33.03,17.65,0
S1477,C3,2,125.43,62.44,1
S1175,C1,8,18.44,30.76,0
S1650,C2,5,17.14,4.56,0
S160,C1,2,40.33,72.15,0
S960,C3,7,26.75,24.3,0
S1006,C1,4,89.94,66.77,0
S1134,C1,4,109.57,69.83,1
S3421,C1,5,5.0,54.81,0
S2857,C2,2,78.77,84.35,1
S2501,C1,3,79.41,88.61,1
S3275,C3,5,134.05,72.11,1
S2404,C3,5,96.16,79.82,1
S2395,C3,1,23.07,36.56,0
S3153,C2,7,27.23,59.16,0
S22,C1,7,38.79,14.17,0
S769,C3,7,41.69,15.36,0
S2298,C1,6,53.69,49.91,0
S662,C3,7,63.77,46.92,1
S159,C2,8,72.75,52.98,0
S1779,C1,7,20.42,87.19,1
S3355,C1,4,88.41,93.51,1
S1545,C2,6,20.71,8.3,0
S1856,C1,1,103.77,84.0,1
S898,C2,3,13.19,20.25,0
S2212,C1,4,31.53,63.84,0
S3295,C1,8,18.13,4.77,0
S1916,C3,7,5.0,11.19,0
S2266,C1,6,5.0,26.37,0
S823,C2,8,139.4,59.19,0
S2198,C3,1,119.49,95.0,0
S2168,C2,7,48.24,55.06,1
S1474,C1,7,120.02,87.96,1
S1303,C2,6,65.69,65.67,1
S947,C1,8,63.87,84.37,1
S2368,C3,1,102.98,66.55,1
S330,C1,1,76.41,51.42,1
S259,C2,1,139.6,65.55,1
S693,C1,4,25.52,37.09,0
S3143,C3,5,78.78,60.84,1
S136,C1,5,104.27,41.71,1
S1761,C3,4,81.0,67.17,1
S58,C3,6,46.48,36.91,1
S105,C2,8,5.0,7.13,0
S719,C1,8,11.93,30.35,1
S3211,C1,2,118.45,60.22,1
S383,C3,4,76.57,80.29,1
S2269,C1,1,59.26,26.92,0
S1238,C2,1,108.22,72.74,1
S890,C2,1,76.64,26.77,1
S2934,C2,1,58.78,28.86,0
S2520,C2,4,84.42,87.76,1
S1398,C3,5,18.49,4.52,0
S423,C3,2,67.09,68.29,1
S112,C1,5,43.46,44.25,0
S116,C3,8,63.31,60.83,1
S1301,C3,7,29.58,2.67,0
S138,C3,2,115.06,65.08,1
S1154,C2,8,22.21,28.52,0
S1187,C2,3,129.74,47.61,1
S1267,C1,1,58.89,9.62,0
S1765,C3,6,85.6,77.02,1
S711,C2,7,85.67,62.81,0
S305,C3,3,71.66,61.22,1
S3461,C3,4,48.52,92.19,1
S2053,C1,2,102.06,73.45,1
S921,C1,2,5.0,33.46,0
S319,C1,5,67.65,50.63,1
S418,C1,8,6.53,38.34,0
S1821,C2,8,93.88,62.92,1
S7,C3,7,93.65,70.53,1
S1741,C2,3,76.84,69.46,1
S2119,C2,2,54.84,71.31,1
S3279,C1,1,78.46,78.48,1
S1397,C2,6,23.8,14.1,0
S2977,C3,1,89.58,83.18,1
S582,C1,6,78.07,61.96,1
S2190,C2,8,65.86,81.17,1
S2036,C2,5,7.52,31.65,0
S2992,C3,7,115.45,92.67,1
S1611,C2,8,11.15,38.72,0
S3111,C1,2,95.56,94.06,1
S2301,C2,1,69.47,94.83,1
S685,C3,3,60.98,48.47,1
S2686,C2,6,89.82,62.73,1
S941,C2,8,16.17,15.02,0
